Weekend (Jai Wolf Remix),Mocki,0.279071,0.749708,249.16068,0.664461,4e-05,0,0.109689,-7.771,1,0.045751,140.055,4,0.581577
All I Want (Manila Killa Remix),Dawn Golden,0.258555,0.699476,213.91306,0.856507,0.105082,9,0.07108,-6.747,0,0.063321,91.99,4,0.17071
Lost Boy,Ruth B,0.961328,0.730298,276.85333,0.125098,0.0,7,0.0905,-9.293,1,0.045106,124.12,4,0.385296
High,Sivik,0.099452,0.620738,231.85125,0.704769,0.000958,7,0.242412,-5.104,0,0.045066,135.063,4,0.591095
11 Something,Summerella,0.003465,0.452878,179.86703,0.426636,1.9e-05,7,0.087583,-9.039,1,0.032373,113.454,4,0.276697
Should’ve Been Us,Tori Kelly,0.004601,0.648463,186.47746,0.760656,6e-06,6,0.075772,-5.415,0,0.144586,89.882,4,0.442533
Bright,Echosmith,0.636753,0.646263,220.62667,0.431039,7e-06,6,0.113351,-8.517,1,0.026187,90.034,4,0.297954
Uptown Funk,Mark Ronson,0.006586,0.870316,238.68771,0.529591,5.7e-05,0,0.105547,-6.496,1,0.164026,115.476,4,0.892336
Stitches,Shawn Mendes,0.027815,0.582161,206.57333,0.73645,0.0,1,0.046597,-7.453,1,0.109969,73.455,4,0.802848
Lay It All On Me (feat. Ed Sheeran),Rudimental,0.150594,0.6693,242.43955,0.753155,0.0,6,0.181299,-7.147,1,0.042959,122.533,4,0.477148
Sugar (feat. Francesco Yates) [Radio Edit],Robin Schulz,0.052304,0.657259,219.11955,0.74267,0.0,5,0.172352,-5.822,0,0.053004,123.012,4,0.714847
On My Mind,Ellie Goulding,0.03408,0.810569,371.15039,0.761637,0.001724,0,0.110521,-5.779,1,0.035758,126.982,4,0.605154
Breakeven,The Script,0.158091,0.633216,260.09333,0.625322,0.0,10,0.090692,-6.701,1,0.024451,94.017,4,0.51026
Roar,Katy Perry,0.019161,0.798931,320.19583,0.923311,0.001493,0,0.195472,-5.727,0,0.10834,125.979,4,0.741188
Suit & Tie,Justin Timberlake,0.01408,0.822726,249.06621,0.83478,0.000365,11,0.273307,-4.72,0,0.186947,126.024,4,0.563585
"Making Of ""Hurricane""",Thirty Seconds to Mars,0.940002,0.455505,1413.11955,0.60972,0.000253,10,0.129679,-14.334,0,0.810493,87.667,4,0.311376
No Time,Hayden James,0.79228,0.697237,233.37333,0.480976,0.244076,4,0.121096,-10.212,0,0.063259,84.015,4,0.094202
Turning Into Tiny Particles... Floating Through Empty Space,Hammock,0.504506,0.188155,242.0,0.380863,0.843985,5,0.091829,-11.192,0,0.033023,133.0,4,0.11127
Halving the Compass (Rhian Sheehan Remix),Helios,0.814938,0.288496,402.70621,0.266652,0.922867,2,0.121321,-14.445,1,0.030997,114.966,4,0.137613
Losing You to You,Hammock,0.260693,0.372379,382.81333,0.309481,0.772035,11,0.097153,-9.934,1,0.030415,116.006,3,0.104129
Scientist,Coldplay,0.891423,0.634547,207.62667,0.247712,9e-06,9,0.334727,-8.273,0,0.040186,144.192,4,0.194647
Pretty Eyes,Alex Goot,0.381695,0.51701,221.02825,0.613906,0.0,7,0.067529,-6.148,1,0.025442,98.038,4,0.556052
All I Wanted,Joseph Vincent,0.385998,0.60046,198.72798,0.506785,0.0,6,0.161501,-6.625,1,0.028889,80.118,4,0.479757
Nothin' Like You - Commentary,Dan + Shay,0.758959,0.708141,91.25333,0.298708,0.0,4,0.441898,-15.732,0,0.885348,110.141,4,0.81682
These Are The Lies,The Cab,0.019399,0.465532,226.42667,0.694464,0.0,5,0.105706,-6.677,0,0.031794,139.902,4,0.486688
Powerful (feat. Ellie Goulding & Tarrus Riley),Major Lazer,0.120541,0.598371,206.32698,0.792036,0.0,11,0.157682,-4.043,0,0.047791,97.479,3,0.746527
Crazy For You - Commentary,Hedley,0.650405,0.688702,97.42667,0.212878,0.0,2,0.164579,-21.882,1,0.391472,111.279,4,0.633733
Thank You,Dido,0.004049,0.709527,199.73179,0.593826,0.108799,1,0.398832,-6.481,0,0.041968,80.011,4,0.547691
Your Song,Ellie Goulding,0.93014,0.516753,200.44757,0.05537,0.000237,10,0.082527,-22.694,1,0.03368,133.919,4,0.393715
I'm Gonna Be (500 Miles),Sleeping at Last,0.966351,0.39364,211.78776,0.227823,3.8e-05,4,0.112916,-12.584,1,0.043089,104.625,4,0.249673
You & I - Radio Mix,Sons of Maria,0.007391,0.689185,203.69746,0.761152,0.196633,9,0.113732,-6.238,1,0.031837,118.949,4,0.232399
Renegades [Stash Konig Remix],X Ambassadors,0.000543,0.66073,248.2,0.701204,1e-06,7,0.660008,-5.922,1,0.125214,128.007,4,0.765059
Low Life,X Ambassadors,0.034315,0.428056,280.79946,0.614889,1e-06,0,0.113499,-4.822,1,0.08201,139.683,4,0.204054
Gorgeous,X Ambassadors,0.016769,0.53793,197.03946,0.848929,0.0,11,0.195287,-4.159,0,0.090133,91.138,4,0.410282
Sugar (Chill Mix),Maverick,0.665624,0.581117,302.27687,0.494019,0.000753,9,0.31561,-8.444,1,0.023576,89.998,4,0.207816
Blue Summer,Gulls,0.445229,0.471593,322.8,0.398726,0.762101,7,0.109058,-9.828,1,0.029572,190.014,4,0.393358
Heroes (Chill Out Version),Hamilton,0.84091,0.752847,239.67633,0.298984,0.000124,1,0.119508,-10.464,1,0.035957,111.906,4,0.327742
Thinking Out Loud,Sweetfire,0.420796,0.558156,273.15787,0.25587,0.0,0,0.107478,-15.697,1,0.033257,76.014,4,0.45206
Lemonade (Ukulele Version),Jeremy Passion,0.867655,0.545698,181.50458,0.2212,0.0,2,0.099398,-8.915,1,0.06301,128.144,4,0.595055
ILYSB,Lany,0.570439,0.613272,211.34032,0.627703,0.015658,5,0.323449,-6.651,1,0.052426,100.019,4,0.490263
Young & Foolish,Alex Aiono,0.549963,0.715704,241.6551,0.482813,0.0,9,0.067943,-5.32,1,0.034079,117.079,4,0.370056
Panic Cord (Hucci Remix),Gabrielle Aplin,0.004827,0.613155,290.45333,0.378803,6e-05,7,0.117174,-10.603,1,0.03495,105.993,4,0.131227
We Don't Have To Take Our Clothes Off,Ella Eyre,0.950499,0.566184,230.7112,0.226039,2e-06,0,0.110571,-6.22,0,0.033889,97.789,3,0.331288
Adventure,Cheat Codes,0.079833,0.696302,208.31306,0.83935,0.0,4,0.329159,-5.238,0,0.053914,110.004,4,0.62767
This Is For Keeps,The Spill Canvas,0.325128,0.700322,331.84,0.56285,0.000669,8,0.358258,-6.514,1,0.027829,140.007,4,0.400088
Lullaby,The Spill Canvas,0.24103,0.561393,282.16889,0.398642,8e-06,4,0.109059,-6.678,1,0.028893,119.683,3,0.24221
Unsteady,X Ambassadors,0.025772,0.570848,182.31955,0.692204,9e-06,11,0.312983,-6.045,0,0.061927,145.069,4,0.274381
Thanks For Nothing,Brandyn Burnette,0.028186,0.516892,180.44032,0.829238,0.0,1,0.087676,-5.272,1,0.041187,91.941,4,0.487284
Fight Song,Rachel Platten,0.054065,0.564341,202.33333,0.703599,0.0,7,0.392731,-5.469,1,0.083053,176.016,4,0.354547
Style,Travis-Atreo,0.889802,0.560495,213.90222,0.361354,0.0,11,0.235961,-7.658,1,0.104471,183.835,4,0.51604
This Moment (feat. Megan Oliver),Renald Francoeur,0.119914,0.546012,201.42726,0.595123,0.0,8,0.197969,-6.913,1,0.12187,167.993,4,0.533829
Sunday Best,Z.Woods,0.287555,0.536396,190.15383,0.426674,0.0,6,0.108893,-5.579,1,0.052504,129.778,4,0.458651
Rio,Netsky,0.00296,0.487324,228.87837,0.897716,0.036954,0,0.062846,-4.583,1,0.038591,173.059,4,0.602361
I Can Be Somebody,Deorro,0.017368,0.632968,276.29333,0.419586,0.001358,0,0.101745,-10.586,1,0.034909,127.914,4,0.232898
Incomplete,James Bay,0.669563,0.511359,224.26667,0.386025,0.0,2,0.117886,-9.093,1,0.035874,144.603,4,0.222111
Let It Go,James Bay,0.804334,0.591377,261.76,0.269568,1.2e-05,1,0.11065,-11.806,1,0.030162,147.333,4,0.257167
Souvenirs,Etherwood,0.010093,0.597454,250.69501,0.831263,0.180883,2,0.080008,-3.815,0,0.042262,87.459,4,0.16634
Be Easy,Ghost Loft,0.365173,0.436695,236.00141,0.414613,0.017799,0,0.136476,-9.554,1,0.027065,89.959,4,0.13058
Better Still,St. South,0.819929,0.476324,235.0127,0.315007,0.124744,8,0.107821,-16.179,0,0.047705,137.796,4,0.158188
Technicolour Beat,Oh Wonder,0.714906,0.60178,179.61914,0.319614,7.3e-05,5,0.085652,-12.666,0,0.035456,129.931,4,0.067029
Waves,Japanese Wallpaper,0.783809,0.177633,233.96603,0.407243,0.202707,5,0.125679,-10.774,1,0.032308,84.116,3,0.064576
Not Into U,astronomyy,0.085004,0.666165,264.85565,0.484849,0.022017,2,0.075427,-8.379,0,0.034626,133.007,4,0.166959
Countdown,Totem,0.225405,0.653481,232.30413,0.476431,0.000402,1,0.111604,-8.613,1,0.051194,129.947,4,0.172213
Inside,HalfNoise,0.718692,0.390592,175.74921,0.407814,0.000656,0,0.086248,-6.024,1,0.033095,75.333,3,0.120026
No Harm Is Done (feat. Tunji Ige),Christine and the Queens,0.457475,0.449678,210.14122,0.360762,0.002342,1,0.098695,-9.493,0,0.095369,79.839,5,0.33026
Feels Like It Should,GT,0.016163,0.637086,178.05456,0.610641,0.112404,3,0.119455,-7.771,0,0.069588,124.032,4,0.473385
Try Me (feat. Jennifer Lopez & Matoma),Jason Derülo,0.015678,0.57873,200.24,0.679924,0.0,8,0.069905,-5.634,1,0.075948,100.033,4,0.200582
Ain't Nobody (Loves Me Better),Felix Jaehn,0.199713,0.70992,189.91868,0.836551,0.019437,9,0.135847,-7.42,0,0.048917,120.087,4,0.532996
Effortless,Sabina Ddumba,0.192075,0.632024,180.34667,0.631367,0.0,1,0.107244,-5.181,1,0.043294,83.106,4,0.522221
Reality - Radio Edit,Lost Frequencies,0.019565,0.73496,158.64,0.596579,4e-06,9,0.074405,-7.66,1,0.038081,122.102,4,0.591682
Haven't Met You Yet,Michael Bublé,0.014674,0.579207,206.93578,0.968367,5e-06,5,0.444849,-2.914,0,0.223778,127.999,4,0.456328
Dancing on My Own,Ben Clark,0.867231,0.6388,226.11592,0.246607,1.9e-05,0,0.09528,-9.942,1,0.028305,112.714,4,0.285543
Everything,Michael Bublé,0.636646,0.738664,213.25333,0.563865,9e-05,6,0.08891,-7.645,0,0.027668,123.113,4,0.491671
A Thousand Miles (feat. Alex Goot),Boyce Avenue,0.514214,0.543054,244.17383,0.730733,4e-06,9,0.105161,-7.538,1,0.030064,95.083,4,0.248264
Chains,Nick Jonas,0.097169,0.602373,210.89288,0.702378,0.0,0,0.132708,-5.514,0,0.051248,127.889,4,0.567088
Show Me Love - EDX Remix / Radio Edit,Sam Feldt,0.234174,0.831485,180.33619,0.63207,0.000748,0,0.072421,-6.891,1,0.075893,121.008,4,0.699418
Everybody's Free (To Wear Sunscreen),Quindon Tarver,0.689933,0.826969,305.73333,0.74347,5e-06,6,0.2664,-7.789,0,0.357515,91.568,4,0.853571
Fireflies,Owl City,0.022978,0.584728,240.81556,0.329454,0.0,3,0.089897,-19.228,1,0.036781,90.015,4,0.450208
Loyal,Chris Brown,0.003549,0.83847,115.88,0.456059,1.6e-05,1,0.125296,-11.901,1,0.124293,102.956,4,0.578686
Say Somethin,Austin Mahone,0.002343,0.634932,195.26358,0.730883,0.0,1,0.332137,-10.66,0,0.041843,129.976,4,0.931578
Mmm Yeah,Austin Mahone,0.00217,0.7262,231.62667,0.937597,2e-06,6,0.286231,-2.52,0,0.041924,126.024,4,0.979302
Say You're Just A Friend,Austin Mahone,0.003481,0.751569,182.86667,0.802021,0.0,1,0.107862,-3.658,1,0.069465,99.983,4,0.630028
1901,Phoenix,0.108922,0.584786,192.73556,0.313922,3.1e-05,0,0.182017,-22.552,1,0.062187,144.062,4,0.699226
Holy Grail,Jay-Z,0.204546,0.655806,314.20757,0.382189,2e-06,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
My Love,Justin Timberlake,0.263212,0.767011,281.58667,0.682978,1.1e-05,4,0.476687,-6.268,0,0.196164,119.96,4,0.824237
Talk Dirty (feat. 2 Chainz) [TJR Remix],Jason Derülo,0.004259,0.779462,247.56,0.948204,0.001841,1,0.079705,-5.67,0,0.114807,127.988,4,0.684467
Fancy,Julius Drake,0.991447,0.231366,75.42667,0.016218,0.000158,7,0.153323,-30.63,1,0.052267,170.836,4,0.146402
Thank Me Now,Drake,0.225781,0.582543,328.57333,0.750528,0.0,8,0.092692,-5.119,1,0.400985,78.335,4,0.770051
Find Your Love,Drake,0.028262,0.614591,206.02667,0.572991,0.0,6,0.039884,-6.836,0,0.124106,96.047,4,0.7048
Shut It Down,Drake,0.413975,0.584379,419.30667,0.444947,0.0,0,0.157512,-9.523,1,0.071914,119.917,4,0.382513
Over,Drake,0.010681,0.367908,233.56,0.848422,0.0,7,0.130661,-5.739,1,0.269736,99.106,5,0.429539
Karaoke,Drake,0.008786,0.75817,227.96,0.65362,0.02576,0,0.079814,-7.097,1,0.116216,151.034,4,0.948012
Started From The Bottom,Drake,0.095046,0.744485,169.80005,0.582496,0.0,1,0.633316,-5.676,0,0.221918,86.284,4,0.515288
Get Lucky,Daft Punk,0.034054,0.806163,369.37333,0.796672,1e-06,6,0.060772,-9.379,0,0.039248,116.052,4,0.876761
Unpredictable (Main),Jamie Foxx,0.205785,0.734476,219.86667,0.599362,0.0,9,0.055506,-8.462,1,0.197498,145.185,4,0.773137
Say My Name,Destiny's Child,0.258241,0.711311,269.46667,0.639362,0.0,5,0.164101,-4.569,0,0.106354,138.069,4,0.730702
BedRock,Young Money,0.109101,0.731978,288.13333,0.659125,0.0,8,0.141198,-6.089,1,0.224633,148.001,4,0.570822
It Girl,Jason Derülo,0.226164,0.596501,201.66531,0.425303,0.0,1,0.117488,-12.634,0,0.322111,183.723,4,0.349393
Wasted Love - The Voice Performance,Matt McAndrew,0.650966,0.541981,209.33079,0.447272,0.0,11,0.119476,-6.818,1,0.028062,97.315,3,0.250231
Fired Up (feat. Nina Sung) - Synchronice Remix,Kayzo,0.000263,0.476502,270.5385,0.591553,0.530811,4,0.115558,-6.388,0,0.03868,139.957,4,0.113837
Over And Over (Album Version / Explicit),Nelly,0.007603,0.556302,254.34667,0.517977,2e-06,2,0.128548,-10.063,1,0.103829,84.78,4,0.440153
Move Along,The All-American Rejects,0.000135,0.522509,239.01333,0.908202,1e-06,3,0.266049,-4.45,1,0.043819,109.888,4,0.629144
Lonely No More,Rob Thomas,0.031667,0.622325,226.34639,0.899169,0.0,9,0.092766,-3.139,0,0.108237,85.844,4,0.871479
You And Me,Lifehouse,0.105424,0.237862,216.22354,0.383918,0.0,7,0.162856,-14.352,1,0.035302,68.449,3,0.474347
Hollaback Girl,Gwen Stefani,0.265963,0.959466,48.3522,0.733197,1e-06,10,0.030677,-6.818,0,0.219437,110.022,4,0.789549
"One, Two Step",Ciara,0.042012,0.944218,203.78667,0.510965,0.001067,5,0.037913,-10.96,0,0.161351,113.046,4,0.841976
Over My Head (Cable Car),The Fray,0.444951,0.600044,230.13333,0.467435,0.0,8,0.321239,-9.056,1,0.027413,117.121,4,0.592935
Chasing Cars,Snow Patrol,0.020317,0.541206,247.13333,0.537006,9e-06,9,0.082888,-5.982,1,0.02589,104.053,4,0.110764
SexyBack,Justin Timberlake,0.063289,0.969365,239.41333,0.594,0.0,7,0.051594,-5.555,0,0.076453,116.972,4,0.963745
HIPS DON'T LIE (Remix),Shakira,0.771004,0.388608,233.79546,0.416492,6.9e-05,6,0.629153,-18.579,1,0.446643,84.698,7,0.83574
"Sugar, We're Goin Down",Fall Out Boy,0.003068,0.388539,229.29288,0.63863,0.01311,7,0.102314,-14.415,1,0.086804,158.179,4,0.525621
Dani California,Red Hot Chili Peppers,0.019573,0.55949,280.96,0.894352,4e-06,9,0.284835,-3.241,0,0.042025,96.149,4,0.73166
Dirty Little Secret (Acoustic),The All-American Rejects,0.568566,0.632329,194.53333,0.475159,0.0,10,0.054344,-10.336,1,0.027998,140.203,4,0.6362
All I Want (Live),Kodaline,0.593362,0.323186,339.88757,0.419346,3.1e-05,11,0.102357,-10.023,1,0.036519,114.504,4,0.172774
Strong,London Grammar,0.73683,0.569685,265.61333,0.397012,3.5e-05,10,0.081978,-11.091,1,0.0322,78.013,4,0.302554
POWER,Kanye West,0.020156,0.536726,291.69333,0.900412,0.0,0,0.662304,-5.876,0,0.128845,154.077,4,0.54663
Coming Over (feat. James Hersey),Dillon Francis,0.002478,0.758074,190.59955,0.804412,0.128825,1,0.039578,-4.419,1,0.045941,123.02,4,0.630865
Whip It!,Lunchmoney Lewis,0.345068,0.739273,242.97333,0.779813,0.0,10,0.097336,-3.942,1,0.142639,131.04,4,0.778376
Best I Ever Had,Drake,0.107335,0.453545,257.76,0.839599,0.0,1,0.326599,-4.464,1,0.302274,161.67,4,0.495861
Take It All Back,Huey Mack,0.011856,0.633074,211.68154,0.746852,0.0,8,0.431512,-4.621,1,0.117947,159.987,4,0.86104
Just A Feeling,Maroon 5,0.153331,0.594431,226.50667,0.602863,0.0,3,0.116409,-4.936,1,0.028918,149.969,4,0.263374
Are You Gonna Kiss Me Or Not,Thompson Square,0.043888,0.485361,182.88,0.661898,0.0,8,0.094525,-4.771,1,0.029382,152.003,4,0.631705
Marvin Gaye (feat. Meghan Trainor) - Cahill Remix,Charlie Puth,0.001651,0.671103,177.22018,0.923585,2.3e-05,11,0.346439,-4.416,1,0.057825,126.003,4,0.751946
"Hello, You Beautiful Thing",Jason Mraz,0.541991,0.708101,212.58667,0.456605,0.0,2,0.098419,-10.124,0,0.037637,138.072,4,0.283409
Nothing Really Matters,Mr. Probz,0.302798,0.642137,182.97288,0.774808,8e-06,4,0.381687,-5.08,1,0.042955,128.067,4,0.495138
"Honey, I'm Good.",Andy Grammer,0.074003,0.687492,198.60476,0.928894,0.0,9,0.329581,-5.292,1,0.035009,122.077,4,0.716397
Jackpot,Jocelyn Alice,0.460903,0.777083,214.42685,0.473959,0.0,2,0.127067,-6.557,1,0.214463,163.04,4,0.621549
Big Girls Don't Cry (Personal),Fergie,0.204529,0.707525,268.12,0.640598,0.0,7,0.092544,-4.271,1,0.03355,113.082,4,0.260725
Radioactive,Imagine Dragons,0.103473,0.468016,188.81333,0.766275,0.000458,9,0.158969,-4.371,1,0.063535,136.162,4,0.198893
3005,Childish Gambino,0.086691,0.62907,255.32803,0.440295,0.0,11,0.238643,-8.52,0,0.326622,82.922,4,0.635813
Ni**as In Paris (Explicit),Jay-Z,0.181293,0.676237,253.00803,0.752621,2e-06,8,0.368136,-11.689,1,0.404053,70.078,4,0.623661
This Could Be Us,Rae Sremmurd,0.273687,0.736682,206.36,0.705623,0.0,5,0.118633,-4.914,0,0.164055,143.063,4,0.753263
How To Save A Life,The Fray,0.07489,0.542129,281.62667,0.712037,0.0,10,0.962461,-6.886,1,0.03575,122.028,4,0.426724
Say Something,A Great Big World,0.882489,0.580717,223.32,0.145229,2e-06,2,0.104392,-8.523,1,0.033861,70.761,4,0.143903
Nuvole Bianche,Ludovico Einaudi,0.993512,0.431664,216.19696,0.175935,0.920463,8,0.109787,-22.999,1,0.047589,115.017,3,0.070778
Sexual Healing - Kygo Remix,Kygo,0.313984,0.687396,368.31683,0.678852,0.022594,0,0.043511,-7.197,0,0.042627,100.983,4,0.631571
How Hard I Try,Filous,0.494179,0.727202,195.13333,0.592848,0.001158,5,0.13126,-8.424,1,0.046054,120.01,4,0.542961
Love Me Harder,Ariana Grande,0.009649,0.502548,233.32,0.664272,0.0,1,0.077802,-6.599,0,0.03252,99.075,4,0.257858
Nothing Left,Kygo,0.263836,0.659294,204.34621,0.549428,0.002137,4,0.243882,-7.545,0,0.041333,153.971,4,0.391005
I Won't Give Up,Jason Mraz,0.821354,0.465849,315.98308,0.233629,2e-06,4,0.10518,-10.538,1,0.036473,142.631,3,0.131694
Let Her Go (live),Passenger,0.851677,0.392859,252.64757,0.104111,5e-06,7,0.916031,-21.098,1,0.035047,75.875,4,0.190807
Just The Way You Are,Bruno Mars,0.012917,0.633996,217.17333,0.839926,0.0,5,0.070705,-5.912,1,0.045297,109.017,4,0.464184
The Joker,Steve Miller Band,0.290096,0.579467,215.57288,0.414834,3e-06,0,0.060607,-10.786,1,0.041057,83.199,4,0.616776
Banana Pancakes,Jack Johnson,0.719448,0.797867,186.17288,0.247928,1.8e-05,7,0.183206,-11.056,1,0.105218,114.121,4,0.558688
Waiting on the World to Change,John Mayer,0.158575,0.577325,201.17333,0.755653,0.000232,2,0.249477,-5.82,1,0.11531,176.75,4,0.679873
Addicted (feat. Paul Couture),Shwayze,0.284047,0.7772,203.46599,0.575522,0.0,5,0.086857,-8.963,0,0.049841,114.01,4,0.464229
Love Is Overrated,Shwayze,0.009244,0.762785,209.10889,0.532576,0.0,1,0.156536,-6.695,1,0.078209,100.977,4,0.879278
Uncover Your Eyes,Young Empires,0.004823,0.492247,236.21333,0.86253,2.3e-05,6,0.076456,-2.289,1,0.032401,88.009,4,0.364497
Dreams - Lost Kings Remix,Life of Dillon,0.305686,0.599637,204.34667,0.901168,0.0,7,0.131621,-3.63,1,0.046426,127.94,4,0.53052
Genius,Cazzette,0.074283,0.660923,216.15293,0.532051,1.3e-05,6,0.066973,-7.97,0,0.052922,125.108,4,0.393147
Hometown,Twenty One Pilots,0.057745,0.682881,234.94667,0.752632,0.002076,2,0.356771,-5.564,0,0.0317,120.03,4,0.387596
Not Today,Twenty One Pilots,0.060517,0.769502,238.04,0.706198,0.001823,2,0.098545,-4.705,1,0.030185,115.011,4,0.543657
Goner,Twenty One Pilots,0.194426,0.56522,236.73333,0.436895,7e-06,6,0.065595,-7.68,0,0.040347,96.132,3,0.206737
Migraine,Twenty One Pilots,0.109741,0.690267,239.01456,0.678317,0.0,0,0.24591,-6.52,1,0.153588,173.995,4,0.398648
Holding On To You,Twenty One Pilots,0.34183,0.622667,266.33333,0.667658,0.0,11,0.074343,-5.652,1,0.037017,89.989,4,0.786367
Fairly Local,Twenty One Pilots,0.039564,0.715263,207.16,0.723466,8.6e-05,6,0.083955,-5.993,0,0.056889,114.985,4,0.475041
The Judge,Twenty One Pilots,0.176508,0.422505,297.76,0.796967,0.0,0,0.137109,-4.659,1,0.123652,82.617,4,0.589232
Car Radio,Twenty One Pilots,0.292011,0.529511,289.57333,0.611433,0.0,9,0.081179,-8.436,0,0.04421,129.99,4,0.700771
Stressed Out,Twenty One Pilots,0.068235,0.730016,202.08,0.613877,4.2e-05,9,0.078329,-6.814,0,0.171943,169.983,4,0.625757
Searchlight,Hermitude,0.049558,0.70564,234.26667,0.87446,0.003197,5,0.262578,-6.044,0,0.085738,143.023,4,0.864726
So. Good.,Johnny Stimson,0.484356,0.623785,227.06989,0.37419,3e-06,11,0.116863,-5.413,1,0.112343,104.502,4,0.520884
So F**kin' Romantic,Matthew Koma,0.00409,0.658802,229.73533,0.850987,0.046967,8,0.309246,-3.019,0,0.050627,128.023,4,0.762502
Spirits,The Strumbellas,0.16884,0.551586,203.65333,0.724156,0.0,0,0.109876,-3.698,1,0.027058,80.516,4,0.768604
Flaws,Bastille,0.834918,0.41785,218.34621,0.297749,0.0,8,0.107175,-7.94,1,0.040367,71.83,4,0.365128
Once In A Lifetime,Flo Rida,0.182386,0.706745,214.82213,0.864733,0.0,6,0.083493,-4.553,1,0.116121,93.123,4,0.32654
Upside Down,GoldFord,0.395257,0.650345,215.25333,0.539591,0.0,7,0.090367,-8.051,1,0.044205,139.507,4,0.386944
Best Thing,Anthem Lights,0.014653,0.473098,220.76921,0.693715,0.0,11,0.171478,-4.31,1,0.028203,78.005,4,0.337987
Ten Feet Tall,Afrojack,0.042338,0.525609,229.14912,0.854139,0.0,0,0.153826,-3.934,1,0.066994,126.949,4,0.324954
All I Ever Need,Austin Mahone,0.103712,0.703639,213.68,0.609483,0.0,11,0.111622,-6.158,1,0.030385,129.945,4,0.684134
What Do You Mean?,Justin Bieber,0.506368,0.854965,183.31955,0.632409,0.001488,5,0.094657,-7.518,0,0.146937,125.014,4,0.736223
Beep,The Pussycat Dolls,0.003343,0.940216,248.22354,0.475877,2e-06,0,0.122354,-16.001,1,0.049014,103.628,4,0.491178
All The Time,Jeremih,0.530002,0.678551,264.2,0.439876,5e-06,5,0.227993,-9.313,1,0.351482,109.959,4,0.03384
The Fix,Nelly,0.051682,0.805063,175.78667,0.485647,0.0,8,0.093781,-6.519,1,0.047632,95.489,4,0.095116
Down On Me,Jeremih,0.030882,0.71233,222.54667,0.64501,0.0,4,0.08662,-7.835,0,0.0981,82.011,4,0.509939
Break Up To Make Up,Jeremih,0.350016,0.651165,227.52,0.442751,0.0,11,0.222744,-8.28,1,0.036962,93.921,4,0.665607
I Got It [feat. Big Block] (Explicit Album Version),Gorilla Zoe,0.413411,0.651391,243.0,0.853466,0.0,7,0.376382,-6.294,0,0.246579,159.989,4,0.562331
Foreign Remix (feat. Justin Bieber),Trey Songz,0.133864,0.717515,273.64,0.56728,0.0,5,0.372782,-6.73,0,0.090813,123.927,4,0.508238
Foreign,Trey Songz,0.022143,0.740257,206.33637,0.527688,0.0,5,0.414726,-12.087,0,0.214794,124.808,4,0.714363
About You,Trey Songz,0.095947,0.582435,196.89973,0.563753,0.0,0,0.259943,-4.066,0,0.083661,204.002,4,0.692372
How Did I Get Here,Odesza,0.390142,0.705695,131.24998,0.57706,0.691611,0,0.406614,-6.226,0,0.029909,96.056,4,0.385341
Scy,Shockline,0.132839,0.350958,295.18317,0.792503,0.779266,9,0.175058,-9.093,1,0.036808,180.016,3,0.196045
Stay Forever,Catching Flies,0.104079,0.430807,245.70304,0.324059,0.665452,5,0.123323,-11.555,0,0.049572,112.092,4,0.105016
To the Clouds,Xan,0.170467,0.441974,297.71755,0.861123,0.004879,5,0.375146,-3.931,0,0.03873,128.002,4,0.135961
Stay Close,Flume,0.048075,0.498758,164.81147,0.738269,0.0,9,0.454531,-7.82,0,0.185895,93.633,4,0.281841
Green And Blue (Koan Sound Remix),Neil Davidge,0.078581,0.485086,240.65333,0.546588,0.915127,1,0.093307,-11.525,1,0.079826,200.111,4,0.027893
Inspire,Rameses B,0.962243,0.451985,268.0,0.476599,0.950255,9,0.156082,-9.35,0,0.034403,119.973,4,0.040591
Lost in Me (Splinter's eMotion Picture Remix),Emily Underhill,0.123909,0.523933,358.0,0.390727,0.020073,7,0.173079,-12.374,0,0.040192,119.925,4,0.079454
Safe Haven,Rameses B,0.045296,0.611914,272.5,0.85196,0.872352,5,0.110984,-7.879,1,0.032291,110.002,4,0.176634
Night Sky,Rameses B,0.200095,0.561682,399.99955,0.737998,0.90238,3,0.094837,-7.299,1,0.041096,140.002,4,0.275235
Sacred River,Blackmill,0.001076,0.449842,366.00345,0.666558,0.004894,1,0.0596,-10.74,1,0.029487,160.021,4,0.110657
Bullet Train (feat. Joni Fatora),Stephen Swartz,0.007887,0.544322,245.65551,0.685394,0.000415,8,0.172003,-3.297,0,0.131129,129.997,4,0.187384
Lights,Ellie Goulding,0.090405,0.711446,244.26667,0.755332,0.000934,8,0.14103,-6.331,0,0.031531,120.024,4,0.653094
Written Emotions (Original Mix),Mitis,0.001772,0.392219,283.27274,0.47189,0.454628,1,0.130467,-8.568,0,0.037201,140.205,4,0.068941
The Veldt (Radio Edit),Deadmau5,0.057345,0.736014,170.05927,0.758611,0.207099,9,0.077818,-7.066,1,0.034737,128.039,4,0.492901
The A Team - Koan Sound Remix,Ed Sheeran,0.132766,0.380719,258.64444,0.5199,0.49765,9,0.34848,-14.769,1,0.041383,141.381,3,0.179973
Shine - Kygo Remix,Benjamin Francis Leftwich,0.624769,0.685988,280.31392,0.573354,0.000681,4,0.145232,-9.828,1,0.147283,112.02,4,0.364728
